# epoch total_loss train_loss test_loss first_derivative second_derivative amplitude gradient_norm learning_rate elapsed_seconds
1.3700000000e+02 2.7469211563e-07 2.7418489091e-07 4.1030555348e-08 3.6293686221e-07 1.0290876654e-08 4.1379091977e-05 9.0711331691e-07 2.0000000000e-02 8.0658841900e+01
1.3800000000e+02 2.7048935138e-07 2.6997859381e-07 3.9813392934e-08 3.6488666670e-07 1.0445781855e-08 4.1413078716e-05 8.8562113046e-07 2.0000000000e-02 8.0724209961e+01
1.3900000000e+02 2.6644594886e-07 2.6593162596e-07 3.8679073143e-08 3.6686325412e-07 1.0601327998e-08 4.1446363694e-05 8.6661307849e-07 2.0000000000e-02 8.0917809852e+01
1.4000000000e+02 2.6255087729e-07 2.6203295822e-07 3.7619224511e-08 3.6886546718e-07 1.0757463935e-08 4.1478955626e-05 8.4665948722e-07 2.0000000000e-02 8.0797330406e+01
1.4100000000e+02 2.5879859446e-07 2.5827705132e-07 3.6630519992e-08 3.7089173008e-07 1.0914053876e-08 4.1510872783e-05 8.2868228318e-07 2.0000000000e-02 8.0546291882e+01
1.4200000000e+02 2.5516878698e-07 2.5464359380e-07 3.5715268817e-08 3.7294085162e-07 1.1071019102e-08 4.1542136119e-05 8.1260160601e-07 2.0000000000e-02 8.1117004497e+01
1.4300000000e+02 2.5167017653e-07 2.5114131032e-07 3.4852311313e-08 3.7501108454e-07 1.1228234968e-08 4.1572778031e-05 7.9353252866e-07 2.0000000000e-02 8.0461752807e+01
1.4400000000e+02 2.4829272526e-07 2.4776016645e-07 3.4043283931e-08 3.7710035076e-07 1.1385565834e-08 4.1602800071e-05 7.7710122390e-07 2.0000000000e-02 8.0515707956e+01
1.4500000000e+02 2.4503816086e-07 2.4450189427e-07 3.3290758340e-08 3.7920607961e-07 1.1542826900e-08 4.1632242435e-05 7.5949576685e-07 2.0000000000e-02 8.1055537272e+01
1.4600000000e+02 2.4189349901e-07 2.4135351287e-07 3.2587589394e-08 3.8132630475e-07 1.1699873476e-08 4.1661107894e-05 7.4448349942e-07 2.0000000000e-02 8.0931195872e+01
1.4700000000e+02 2.3886077001e-07 2.3831705785e-07 3.1932356250e-08 3.8345805424e-07 1.1856465991e-08 4.1689440933e-05 7.2975298604e-07 2.0000000000e-02 8.0416191245e+01
1.4800000000e+02 2.3592713049e-07 2.3537969085e-07 3.1320291316e-08 3.8559846735e-07 1.2012388304e-08 4.1717285871e-05 7.1413438294e-07 2.0000000000e-02 8.0976548321e+01
1.4900000000e+02 2.3310153946e-07 2.3255037643e-07 3.0746336643e-08 3.8774420398e-07 1.2167415475e-08 4.1744667499e-05 6.9839838393e-07 2.0000000000e-02 8.0842621094e+01
1.5000000000e+02 2.3037056687e-07 2.2981569044e-07 3.0209959564e-08 3.8989183263e-07 1.2321301853e-08 4.1771577273e-05 6.8598852611e-07 2.0000000000e-02 8.0817821383e+01
1.5100000000e+02 2.2773568449e-07 2.2717711152e-07 2.9698113333e-08 3.9203737411e-07 1.2473753523e-08 4.1798057304e-05 6.7373481994e-07 2.0000000000e-02 8.1035504293e+01
1.5200000000e+02 2.2519878398e-07 2.2463653744e-07 2.9215520535e-08 3.9417715122e-07 1.2624522716e-08 4.1824153475e-05 6.5985056411e-07 2.0000000000e-02 8.0901414065e+01
1.5300000000e+02 2.2274333988e-07 2.2217744905e-07 2.8753094916e-08 3.9630745021e-07 1.2773350412e-08 4.1849876416e-05 6.4659591774e-07 2.0000000000e-02 8.0381055207e+01
1.5400000000e+02 2.2037096426e-07 2.1980146479e-07 2.8311578335e-08 3.9842442606e-07 1.2919981723e-08 4.1875236193e-05 6.3596842932e-07 2.0000000000e-02 8.0992147782e+01
1.5500000000e+02 2.1807527611e-07 2.1750220928e-07 2.7890807981e-08 4.0052452288e-07 1.3064208077e-08 4.1900226348e-05 6.2386005695e-07 1.0000000000e-02 8.1393100720e+01
1.5600000000e+02 2.1585753745e-07 2.1528095030e-07 2.7486828901e-08 4.0260409719e-07 1.3205818009e-08 4.1924873817e-05 6.1364549492e-07 1.0000000000e-02 8.0856367389e+01
1.5700000000e+02 2.1478008903e-07 2.1420177461e-07 2.7291140139e-08 4.0362773591e-07 1.3274970191e-08 4.1936990549e-05 6.0709777707e-07 1.0000000000e-02 8.0983088824e+01
1.5800000000e+02 2.1373045410e-07 2.1315045080e-07 2.7099316723e-08 4.0463156586e-07 1.3342286445e-08 4.1948866014e-05 6.0190100580e-07 1.0000000000e-02 8.1207312667e+01
1.5900000000e+02 2.1269763406e-07 2.1211597903e-07 2.6913517377e-08 4.0561619539e-07 1.3407832600e-08 4.1960509450e-05 5.9657532814e-07 1.0000000000e-02 8.1214608022e+01
1.6000000000e+02 2.1168747110e-07 2.1110420017e-07 2.6733924479e-08 4.0658224732e-07 1.3471674867e-08 4.1971929130e-05 5.9104354532e-07 5.0000000000e-03 8.1176444910e+01
1.6100000000e+02 2.1070512793e-07 2.1012027593e-07 2.6560688707e-08 4.0753022289e-07 1.3533864214e-08 4.1983130994e-05 5.8576196929e-07 5.0000000000e-03 8.1038996468e+01
1.6200000000e+02 2.1021818654e-07 2.0963256219e-07 2.6477106116e-08 4.0799460690e-07 1.3564112642e-08 4.1988618852e-05 5.8368926694e-07 5.0000000000e-03 8.1117453763e+01
1.6300000000e+02 2.0973821076e-07 2.0915183226e-07 2.6396349159e-08 4.0844924656e-07 1.3593526592e-08 4.1993994349e-05 5.8056442479e-07 5.0000000000e-03 8.1462188926e+01
1.6400000000e+02 2.0926370498e-07 2.0867658936e-07 2.6318143949e-08 4.0889476411e-07 1.3622159371e-08 4.1999263029e-05 5.7756157574e-07 2.5000000000e-03 8.0852975093e+01
1.6500000000e+02 2.0879573048e-07 2.0820789364e-07 2.6242760137e-08 4.0933177576e-07 1.3650062579e-08 4.2004430812e-05 5.7500538535e-07 2.5000000000e-03 8.1205804591e+01
1.6600000000e+02 2.0856447785e-07 2.0797628811e-07 2.6206229344e-08 4.0954614178e-07 1.3663662652e-08 4.2006965671e-05 5.7404521227e-07 2.5000000000e-03 8.0975216900e+01
